Date,AAPL,CHTR,CMCSA,CSCO,HPE,MSFT,NVDA,T,TMUS,VZ,^GSPC
2018-12-31,37.49604034423828,284.9700012207031,28.53707504272461,35.152732849121094,10.645439147949219,95.03365325927734,3.3097317218780518,13.008454322814941,61.4539909362793,38.29881286621094,2506.85009765625
2019-01-02,37.53881072998047,287.989990234375,28.805265426635742,34.84444808959961,10.846904754638672,94.61260986328125,3.377166271209717,13.464252471923828,63.048065185546875,38.162574768066406,2510.030029296875
2019-01-03,33.799678802490234,287.5,29.03154754638672,33.57722854614258,10.621262550354004,91.13200378417969,3.1731278896331787,13.48248291015625,62.816192626953125,38.29881286621094,2447.889892578125
2019-01-04,35.24256896972656,302.739990234375,30.012123107910156,35.08970642089844,11.12089729309082,95.3705062866211,3.37642240524292,13.828889846801758,65.20247650146484,38.39419174194336,2531.93994140625
2019-01-07,35.16412353515625,301.4700012207031,29.693639755249023,35.326805114746094,11.338480949401855,95.49211120605469,3.5551726818084717,14.07957935333252,66.12026977539062,38.63943099975586,2549.68994140625
2019-01-08,35.8344612121582,300.7099914550781,29.936691284179688,35.61296081542969,11.12089729309082,96.18451690673828,3.466665267944336,14.25733757019043,65.47298431396484,39.7702751159668,2574.409912109375
2019-01-09,36.44298553466797,297.6400146484375,30.221641540527344,35.41674041748047,11.330422401428223,97.55988311767578,3.5348434448242188,14.02219295501709,65.4246826171875,39.26985168457031,2584.9599609375
2019-01-10,36.55946731567383,292.6700134277344,30.020498275756836,35.35133743286133,11.386832237243652,96.93301391601562,3.6005425453186035,14.161951065063477,65.65656280517578,39.64844512939453,2596.639892578125
2019-01-11,36.20052719116211,294.5400085449219,29.86126136779785,35.555728912353516,11.47547721862793,96.18451690673828,3.689793348312378,14.380902290344238,66.66130065917969,39.93754196166992,2596.260009765625
2019-01-14,35.65616989135742,291.55999755859375,29.97859764099121,35.326805114746094,11.411008834838867,95.48278045654297,3.729708671569824,14.26443862915039,65.60826110839844,39.944435119628906,2582.610107421875
2019-01-15,36.38593292236328,294.0,30.02888298034668,35.98902893066406,11.636648178100586,98.25225830078125,3.7155773639678955,14.255118370056152,64.8643569946289,39.992610931396484,2610.300048828125
2019-01-16,36.830448150634766,293.80999755859375,30.087553024291992,35.93996810913086,11.539946556091309,98.59847259521484,3.6900415420532227,14.236489295959473,64.42959594726562,39.29051971435547,2616.10009765625
2019-01-17,37.049137115478516,294.4100036621094,30.095932006835938,36.14436721801758,11.499652862548828,99.29084014892578,3.761441946029663,14.27375316619873,64.0045166015625,39.11841583251953,2635.9599609375
2019-01-18,37.27735137939453,291.3999938964844,30.34735679626465,36.81476593017578,11.830055236816406,100.77851867675781,3.8906092643737793,14.422828674316406,64.69044494628906,39.29738998413086,2670.7099609375
2019-01-22,36.440616607666016,284.9700012207031,29.308116912841797,36.61036682128906,11.644707679748535,98.87918090820312,3.6883058547973633,14.245806694030762,64.56485748291016,39.22855758666992,2632.89990234375
2019-01-23,36.587989807128906,284.5299987792969,30.917259216308594,37.16632843017578,11.636648178100586,99.84286499023438,3.701197862625122,14.390220642089844,65.50198364257812,39.75857162475586,2638.699951171875
2019-01-24,36.2979850769043,287.5799865722656,30.372499465942383,37.28894805908203,11.894523620605469,99.36568450927734,3.9131689071655273,14.255118370056152,66.33283233642578,39.28362274169922,2642.330078125
2019-01-25,37.50078201293945,291.4100036621094,29.986974716186523,37.714088439941406,12.36998462677002,100.27326202392578,3.9704387187957764,14.283069610595703,66.158935546875,38.82243728637695,2664.760009765625
2019-01-28,37.15373229980469,290.8599853515625,29.643360137939453,37.40341567993164,12.619800567626953,98.31775665283203,3.421543836593628,14.287732124328613,65.32809448242188,37.90693283081055,2643.85009765625
2019-01-29,36.768646240234375,289.7799987792969,30.238401412963867,37.575096130371094,12.386102676391602,96.31549072265625,3.262626886367798,14.301703453063965,65.48265075683594,36.674808502197266,2640.0
2019-01-30,39.281227111816406,289.9100036621094,29.693639755249023,38.188262939453125,12.506978988647461,99.5340805053711,3.406172513961792,13.68211841583252,66.00434875488281,37.17041778564453,2681.050048828125
2019-01-31,39.564083099365234,331.04998779296875,30.649065017700195,38.66244888305664,12.56338882446289,97.70963287353516,3.563849925994873,14.003552436828613,67.26029205322266,37.90004348754883,2704.10009765625
2019-02-01,39.58311462402344,340.95001220703125,30.833457946777344,38.703330993652344,12.643975257873535,96.16578674316406,3.588146448135376,13.975610733032227,67.26995086669922,37.54899978637695,2706.530029296875
2019-02-04,40.70746994018555,337.0,30.816688537597656,38.71150207519531,12.724565505981445,98.935302734375,3.6984708309173584,13.793927192687988,67.05740356445312,37.19794464111328,2724.8701171875
2019-02-05,41.4039421081543,340.70001220703125,31.135168075561523,38.63793182373047,12.805150032043457,100.32005310058594,3.717559814453125,13.803241729736328,64.58417510986328,37.266780853271484,2737.699951171875
2019-02-06,41.41820526123047,343.510009765625,31.15192413330078,38.817787170410156,12.966320037841797,99.20663452148438,3.79317569732666,13.770631790161133,64.6711196899414,37.02586364746094,2731.610107421875
2019-02-07,40.63377380371094,344.510009765625,31.579355239868164,38.18009567260742,12.772912979125977,98.49552154541016,3.654836654663086,13.719388008117676,65.96570587158203,36.87442398071289,2706.050048828125
2019-02-08,40.681514739990234,344.1600036621094,31.512306213378906,38.5806999206543,12.829323768615723,98.86980438232422,3.6734304428100586,13.765975952148438,66.06232452392578,37.135990142822266,2707.8798828125
2019-02-11,40.44757080078125,337.82000732421875,31.00945472717285,38.89955139160156,12.764856338500977,98.4768295288086,3.630788803100586,13.8405122756958,66.12026977539062,37.204830169677734,2709.800048828125
2019-02-12,40.796112060546875,340.3999938964844,31.21059226989746,39.152984619140625,12.893795013427734,100.01127624511719,3.7478067874908447,13.887097358703613,67.240966796875,37.45951843261719,2744.72998046875
2019-02-13,40.62661361694336,338.489990234375,31.034587860107422,38.834144592285156,12.934088706970215,99.93643188476562,3.790201425552368,13.901073455810547,66.72893524169922,37.50081253051758,2753.030029296875
2019-02-14,40.77463150024414,341.6000061035156,31.22735023498535,39.5699462890625,12.885735511779785,100.02062225341797,3.8311078548431396,13.877778053283691,68.1104507446289,37.191062927246094,2745.72998046875
2019-02-15,40.683902740478516,349.05999755859375,31.654781341552734,40.41203308105469,12.966320037841797,101.25569152832031,3.900773525238037,14.194560050964355,69.6079330444336,37.96888732910156,2775.60009765625
2019-02-19,40.80564880371094,348.42999267578125,31.47040557861328,40.59189987182617,12.966320037841797,101.20890045166016,3.8834187984466553,14.269099235534668,70.06199645996094,38.16162109375,2779.760009765625
2019-02-20,41.068260192871094,349.760009765625,31.67153549194336,40.5755500793457,12.934088706970215,100.68269348144531,3.9307711124420166,14.371582984924316,70.2842025756836,38.38189697265625,2784.699951171875
2019-02-21,40.83669662475586,349.5400085449219,32.24144744873047,40.39568328857422,13.079137802124023,102.80632019042969,3.8618500232696533,14.36227035522461,70.92183685302734,38.650352478027344,2774.8798828125
2019-02-22,41.292659759521484,350.0799865722656,32.3587760925293,40.96798324584961,13.151670455932617,104.27213287353516,3.9466381072998047,14.511343955993652,70.71894073486328,39.18037414550781,2792.669921875
2019-02-25,41.59346008300781,348.8999938964844,32.325252532958984,41.52391815185547,13.50624942779541,104.85472106933594,3.9342427253723145,14.50202465057373,70.57402801513672,39.08399963378906,2796.110107421875
2019-02-26,41.61732864379883,346.32000732421875,32.51801681518555,41.8427734375,13.538485527038574,105.5782470703125,3.8948233127593994,14.543947219848633,70.07166290283203,38.98762893676758,2793.89990234375
2019-02-27,41.74625015258789,345.0299987792969,32.29172897338867,42.1779670715332,13.457898139953613,105.39974975585938,3.8529253005981445,14.469415664672852,69.6755599975586,39.042701721191406,2792.3798828125
2019-02-28,41.335628509521484,344.9100036621094,32.409061431884766,42.32512664794922,13.200020790100098,105.26817321777344,3.828355312347412,14.497365951538086,69.76251220703125,39.18037414550781,2784.489990234375
2019-03-01,41.77011489868164,346.5799865722656,32.76945114135742,42.03080368041992,13.200020790100098,105.73799896240234,3.882706642150879,14.3576078414917,69.8880844116211,39.20790481567383,2803.68994140625
2019-03-04,41.98019790649414,346.1000061035156,32.459354400634766,41.826412200927734,13.022732734680176,105.4842758178711,3.8908960819244385,13.966294288635254,69.22149658203125,38.712303161621094,2792.81005859375
2019-03-05,41.903812408447266,343.75,32.45096206665039,41.940879821777344,13.006614685058594,104.95809173583984,3.8844430446624756,13.952316284179688,68.9896240234375,38.60216522216797,2789.64990234375
2019-03-06,41.66268539428711,340.55999755859375,32.3587760925293,42.24336242675781,12.861560821533203,105.00507354736328,3.7735090255737305,13.887097358703613,68.38097381591797,38.32683181762695,2771.449951171875
2019-03-07,41.18047332763672,340.0299987792969,32.166015625,41.93269729614258,12.627859115600586,103.7271499633789,3.704267740249634,13.938342094421387,68.90267181396484,38.75358963012695,2748.929931640625
2019-03-08,41.278343200683594,337.5400085449219,32.006771087646484,41.752830505371094,12.579505920410156,103.83991241455078,3.738515615463257,13.956976890563965,68.25536346435547,38.911922454833984,2743.070068359375
2019-03-11,42.70832061767578,341.0799865722656,32.8281135559082,42.44776153564453,12.805150032043457,106.0198974609375,3.999100685119629,14.078096389770508,69.0475845336914,39.63468551635742,2783.300048828125
2019-03-12,43.18815612792969,342.510009765625,33.0963134765625,42.635799407958984,12.426116943359375,106.76222229003906,4.033349990844727,14.269099235534668,69.26979064941406,39.53142547607422,2791.52001953125
2019-03-13,43.3791389465332,348.1300048828125,33.154972076416016,42.99552536010742,12.596559524536133,107.58908081054688,4.184735298156738,14.10604476928711,69.8011474609375,39.689735412597656,2810.919921875
2019-03-14,43.861358642578125,352.7099914550781,33.41478729248047,43.1181640625,12.710186958312988,107.67363739013672,4.108794689178467,14.10604476928711,69.8880844116211,39.88935852050781,2808.47998046875
2019-03-15,44.43193054199219,355.9200134277344,33.917633056640625,43.494239807128906,13.04295539855957,108.91397857666016,4.214267730712891,14.287732124328613,70.97013092041016,40.19223403930664,2822.47998046875
2019-03-18,44.88551330566406,357.3500061035156,33.45668029785156,43.7476806640625,12.856279373168945,110.47378540039062,4.192924499511719,14.348294258117676,71.18267822265625,39.97195816040039,2832.93994140625
2019-03-19,44.52980041503906,360.45001220703125,33.33934783935547,43.58418273925781,12.888747215270996,110.54894256591797,4.360692024230957,14.292387962341309,70.12960815429688,39.57960891723633,2832.570068359375
2019-03-20,44.91893768310547,362.44000244140625,33.07954788208008,43.54328918457031,12.88062858581543,110.42678833007812,4.328180313110352,14.2131929397583,69.61758422851562,39.696624755859375,2824.22998046875
2019-03-21,46.57331085205078,366.2699890136719,33.56562423706055,44.09923553466797,13.002376556396484,112.9638442993164,4.564940452575684,14.469415664672852,69.8108139038086,40.12339782714844,2854.8798828125
2019-03-22,45.608856201171875,360.7799987792969,33.0711555480957,43.1181640625,12.409881591796875,109.98518371582031,4.405116081237793,14.474071502685547,69.4630126953125,41.13526153564453,2800.7099609375
2019-03-25,45.057369232177734,356.8399963378906,32.83649826049805,43.1099967956543,12.296253204345703,110.55838775634766,4.312794208526611,14.33431625366211,69.8591079711914,41.355525970458984,2798.360107421875
2019-03-26,44.591880798339844,356.0299987792969,33.21363830566406,43.51875305175781,12.426116943359375,110.79328155517578,4.38947868347168,14.623147964477539,70.85420227050781,41.734127044677734,2818.4599609375
2019-03-27,44.9929313659668,355.510009765625,33.699729919433594,43.44518280029297,12.385534286499023,109.72207641601562,4.380298137664795,14.627801895141602,69.7914810180664,41.90619659423828,2805.3701171875
2019-03-28,45.052616119384766,352.8699951171875,33.875736236572266,43.62504577636719,12.385534286499023,109.87242126464844,4.398911476135254,14.446125030517578,66.80622863769531,40.66718673706055,2815.43994140625
2019-03-29,45.34625244140625,346.9100036621094,33.5069694519043,44.140106201171875,12.523512840270996,110.82146453857422,4.456239700317383,14.609170913696289,66.7579116821289,40.701602935791016,2834.39990234375
2019-04-01,45.65420150756836,346.2200012207031,33.78355407714844,44.94950866699219,12.904980659484863,111.8362808227539,4.52374267578125,14.884026527404785,67.59843444824219,40.67406463623047,2867.18994140625
2019-04-02,46.317874908447266,346.6300048828125,33.71613693237305,45.20293426513672,12.840049743652344,111.99600219726562,4.541611671447754,14.734951972961426,67.36656951904297,40.28859329223633,2867.239990234375
2019-04-03,46.63539123535156,345.3699951171875,33.9267578125,45.48091506958008,12.864398002624512,112.72896575927734,4.681087017059326,14.84675407409668,66.66130065917969,40.52263259887695,2873.39990234375
2019-04-04,46.71654510498047,345.7200012207031,34.044715881347656,45.36572265625,13.04295539855957,112.15572357177734,4.672152042388916,14.89799976348877,67.67572021484375,40.60524368286133,2879.389892578125
2019-04-05,47.02927017211914,351.44000244140625,34.05312728881836,45.42332077026367,13.107887268066406,112.6537857055664,4.73891019821167,15.070363998413086,67.96553802490234,40.67406463623047,2892.739990234375
2019-04-08,47.76933288574219,354.1400146484375,34.29745864868164,45.653690338134766,13.14035415649414,112.69137573242188,4.759757995605469,15.088996887207031,68.81571197509766,40.701602935791016,2895.77001953125
2019-04-09,47.6260871887207,354.55999755859375,34.575469970703125,45.398643493652344,12.945560455322266,112.08056640625,4.696970462799072,15.105765342712402,68.99927520751953,40.61328887939453,2878.199951171875
2019-04-10,47.89346694946289,354.3500061035156,34.60917663574219,45.925193786621094,13.205284118652344,112.93566131591797,4.767452239990234,15.167617797851562,69.71420288085938,40.75931930541992,2888.2099609375
2019-04-11,47.49479293823242,355.25,34.575469970703125,45.74418640136719,13.205284118652344,113.06720733642578,4.7535529136657715,15.319863319396973,70.5257339477539,40.72455596923828,2888.320068359375
2019-04-12,47.475704193115234,356.04998779296875,34.79451370239258,46.3118896484375,13.310797691345215,113.6497573852539,4.7155842781066895,15.319863319396973,71.21165466308594,40.8497314453125,2907.409912109375
2019-04-15,47.561649322509766,357.3399963378906,35.198909759521484,46.53401184082031,13.383844375610352,113.74373626708984,4.58380126953125,15.23421859741211,71.2889404296875,40.82886505126953,2905.580078125
2019-04-16,47.5664176940918,358.04998779296875,35.35898208618164,46.854881286621094,13.473124504089355,113.48062896728516,4.6709113121032715,15.34365177154541,71.58843994140625,40.88450241088867,2907.06005859375
2019-04-17,48.492671966552734,361.69000244140625,35.864471435546875,46.328330993652344,13.448772430419922,114.4202880859375,4.648079872131348,15.20091724395752,70.0040283203125,40.182125091552734,2900.449951171875
2019-04-18,48.66694641113281,359.3699951171875,35.746517181396484,46.402381896972656,13.521820068359375,115.92371368408203,4.623510837554932,15.238980293273926,71.25029754638672,40.36293029785156,2905.030029296875
2019-04-22,48.8268928527832,358.04998779296875,35.38426208496094,46.35301208496094,13.465005874633789,116.29016876220703,4.677364349365234,15.262774467468262,71.22132110595703,40.592411041259766,2907.969970703125
2019-04-23,49.53114700317383,358.6300048828125,35.37583541870117,46.640960693359375,13.416311264038086,117.86878204345703,4.73196268081665,15.272284507751465,71.25029754638672,39.743988037109375,2933.679931640625
2019-04-24,49.454750061035156,360.5,35.25788116455078,46.79729080200195,13.205284118652344,117.46473693847656,4.744370460510254,14.649023056030273,70.84454345703125,39.6953125,2927.25
2019-04-25,49.00593185424805,366.760009765625,36.16775131225586,46.344791412353516,12.994260787963867,121.35482025146484,4.638647079467773,14.434925079345703,70.24555969238281,38.83992385864258,2926.169921875
2019-04-26,48.77199172973633,370.1499938964844,36.29414367675781,45.97456741333008,12.799467086791992,122.05018615722656,4.419758319854736,14.596689224243164,70.44844055175781,39.347599029541016,2939.8798828125
2019-04-29,48.84598922729492,370.9700012207031,36.605857849121094,46.18024826049805,12.750768661499023,121.93743133544922,4.45053243637085,14.69184684753418,71.10539245605469,39.52841567993164,2943.030029296875
2019-04-30,47.90541458129883,371.19000244140625,36.67325210571289,46.032142639160156,12.831933975219727,122.71736907958984,4.491978168487549,14.729903221130371,70.51606750488281,39.771827697753906,2945.830078125
2019-05-01,50.256874084472656,371.0400085449219,36.58057403564453,45.727745056152344,12.81570053100586,120.16150665283203,4.478823184967041,14.649023056030273,71.08607482910156,39.30586624145508,2923.72998046875
2019-05-02,49.92981719970703,370.4100036621094,35.93186569213867,45.20119094848633,12.775118827819824,118.59227752685547,4.546327114105225,14.56814193725586,71.11505889892578,39.632728576660156,2917.52001953125
2019-05-03,50.55049514770508,377.67999267578125,36.47105026245117,45.20119094848633,12.929330825805664,121.11994171142578,4.541860103607178,14.606208801269531,72.20675659179688,39.806583404541016,2945.639892578125
2019-05-06,49.769859313964844,376.2799987792969,36.47948455810547,44.9132194519043,12.710186958312988,120.41522216796875,4.463436603546143,14.553871154785156,71.93624114990234,39.57709884643555,2932.469970703125
2019-05-07,48.428218841552734,374.739990234375,36.0245361328125,43.97529602050781,12.523512840270996,117.94393920898438,4.296165943145752,14.525325775146484,71.49183654785156,39.38237380981445,2884.050048828125
2019-05-08,48.43776321411133,372.32000732421875,35.847633361816406,43.991764068603516,12.458582878112793,117.93455505371094,4.316268444061279,14.415897369384766,70.16825866699219,39.20851516723633,2879.419921875
2019-05-09,47.91734313964844,374.3299865722656,36.159339904785156,43.53925704956055,12.353070259094238,117.92514038085938,4.223697662353516,14.453957557678223,71.73336029052734,39.278053283691406,2870.719970703125
2019-05-10,47.2535285949707,377.8900146484375,36.353111267089844,43.90125274658203,12.004066467285156,119.45677947998047,4.189698219299316,14.56814193725586,72.6801528930664,39.57709884643555,2881.39990234375
2019-05-13,44.50718307495117,368.8900146484375,35.620147705078125,42.206424713134766,11.492737770080566,115.90491485595703,3.9323415756225586,14.496774673461914,70.93148803710938,39.4658203125,2811.8701171875
2019-05-14,45.21173095703125,373.1499938964844,36.15091323852539,42.798789978027344,11.55766773223877,117.20166015625,4.02143669128418,14.791755676269531,71.10539245605469,39.32672882080078,2834.409912109375
2019-05-15,45.75334167480469,377.19000244140625,35.79707717895508,43.14434051513672,11.703760147094727,118.85206604003906,3.960385322570801,14.867877960205078,72.10047912597656,39.50754928588867,2850.9599609375
2019-05-16,45.552040100097656,382.19000244140625,36.38681411743164,46.015689849853516,11.793042182922363,121.59654235839844,3.9755232334136963,15.043912887573242,72.8250503540039,39.9039421081543,2876.320068359375
2019-05-17,45.293212890625,386.4100036621094,36.681678771972656,46.361236572265625,11.866085052490234,120.78549194335938,3.8846914768218994,15.129551887512207,72.8154067993164,40.3976936340332,2859.530029296875
2019-05-20,43.87689208984375,377.2900085449219,36.0413818359375,46.08150863647461,11.971597671508789,119.04072570800781,3.7660634517669678,15.315108299255371,75.63642883300781,41.037498474121094,2840.22998046875
2019-05-21,44.71806335449219,379.2099914550781,36.47105026245117,46.501102447509766,12.377418518066406,119.6820297241211,3.8482091426849365,15.41977596282959,74.53507232666016,41.37826156616211,2864.360107421875
2019-05-22,43.802616119384766,378.0799865722656,36.47948455810547,45.8182373046875,11.939135551452637,120.40823364257812,3.777231216430664,15.357924461364746,73.76216888427734,41.204402923583984,2856.27001953125
2019-05-23,43.05491256713867,375.510009765625,35.999267578125,44.58412551879883,11.622598648071289,119.00299835205078,3.6561217308044434,15.291313171386719,73.4337158203125,40.94013214111328,2822.239990234375
2019-05-24,42.88955307006836,375.0,35.94871139526367,44.73222732543945,11.679412841796875,119.0595703125,3.6022675037384033,15.353167533874512,74.65099334716797,41.25308609008789,2826.06005859375
2019-05-28,42.71221923828125,377.0,35.78022003173828,44.37021255493164,11.500853538513184,118.98412322998047,3.5570998191833496,15.191404342651367,73.33709716796875,40.8427848815918,2802.389892578125
2019-05-29,42.508522033691406,375.3699951171875,35.31684875488281,43.75316619873047,11.468385696411133,117.83352661132812,3.4828948974609375,15.181886672973633,73.54963684082031,40.46028518676758,2783.02001953125
2019-05-30,42.72898864746094,379.2200012207031,35.16520690917969,44.07402801513672,11.541434288024902,118.57858276367188,3.4563100337982178,15.158098220825195,73.45301818847656,39.521453857421875,2788.860107421875
2019-05-31,41.9549446105957,376.79998779296875,34.54176712036133,42.8070182800293,11.1356201171875,116.64518737792969,3.3656222820281982,14.549113273620605,70.95081329345703,37.796775817871094,2752.06005859375
2019-06-03,41.53076171875,377.6499938964844,34.50807189941406,42.60133361816406,11.111268997192383,113.02360534667969,3.3238816261291504,14.791755676269531,71.68504333496094,39.20851516723633,2744.449951171875
2019-06-04,43.05012512207031,387.6700134277344,34.878761291503906,43.794288635253906,11.468385696411133,116.15477752685547,3.5529608726501465,14.977303504943848,73.12454986572266,39.09724426269531,2803.27001953125
2019-06-05,43.74510192871094,384.9599914550781,34.79451370239258,45.044857025146484,11.435922622680664,118.67290496826172,3.510225772857666,15.072461128234863,73.70421600341797,39.66053771972656,2826.14990234375
2019-06-06,44.38734817504883,387.30999755859375,34.668148040771484,45.33282470703125,11.354757308959961,120.54972076416016,3.572340726852417,15.272284507751465,73.375732421875,40.01520538330078,2843.489990234375
2019-06-07,45.56881332397461,394.0400085449219,34.946170806884766,46.015689849853516,11.435922622680664,123.92610168457031,3.615074872970581,15.457832336425781,74.41913604736328,39.806583404541016,2873.340087890625
2019-06-10,46.151145935058594,395.4100036621094,34.786102294921875,46.4188346862793,11.573901176452637,125.05781555175781,3.687873125076294,15.191404342651367,74.07134246826172,39.048561096191406,2886.72998046875
2019-06-11,46.68555450439453,391.6400146484375,34.72711944580078,46.98651885986328,11.66634750366211,124.58631134033203,3.745516300201416,15.277044296264648,72.90234375,39.521453857421875,2885.719970703125
2019-06-12,46.53697967529297,391.1600036621094,34.92089080810547,45.958099365234375,11.5681734085083,124.01095581054688,3.632467269897461,15.310345649719238,72.8250503540039,39.890037536621094,2879.840087890625
2019-06-13,46.52738952636719,389.7200012207031,35.12308120727539,46.21315002441406,11.739977836608887,124.79376220703125,3.6836495399475098,15.36268424987793,71.92657470703125,40.07084655761719,2891.639892578125
2019-06-14,46.189491271972656,392.0799865722656,35.645416259765625,45.044857025146484,11.576354026794434,124.9164047241211,3.5937082767486572,15.391228675842285,72.36134338378906,40.52983093261719,2886.97998046875
2019-06-17,46.465087890625,394.07000732421875,35.856048583984375,45.57965087890625,11.699073791503906,125.2936019897461,3.6033976078033447,15.367440223693848,72.71878051757812,40.07780838012695,2889.669921875
2019-06-18,47.557865142822266,395.2099914550781,36.437355041503906,46.114418029785156,11.936326026916504,127.47224426269531,3.7984375953674316,15.434048652648926,73.84913635253906,39.86916732788086,2917.75
2019-06-19,47.418880462646484,397.75,36.34468078613281,46.18024826049805,12.034500122070312,127.9720687866211,3.804401159286499,15.41977596282959,75.62675476074219,40.07780838012695,2926.4599609375
2019-06-20,47.79991912841797,398.7699890136719,36.799625396728516,47.233341217041016,12.27175235748291,129.160400390625,3.828749656677246,15.481626510620117,75.28861999511719,39.87613296508789,2954.179931640625
2019-06-21,47.636959075927734,394.69000244140625,36.69853210449219,46.920692443847656,12.22266674041748,129.17929077148438,3.7706105709075928,15.438807487487793,73.13420104980469,40.17515563964844,2950.4599609375
2019-06-24,47.589027404785156,392.44000244140625,36.73222732543945,47.04411315917969,12.279935836791992,129.94317626953125,3.79297137260437,15.500656127929688,72.9796371459961,40.52288055419922,2945.35009765625
2019-06-25,46.86769104003906,390.9100036621094,36.01611328125,46.139102935791016,12.075406074523926,125.84062194824219,3.763653516769409,15.486381530761719,72.05218505859375,40.33510208129883,2917.3798828125
2019-06-26,47.88139724731445,388.239990234375,35.476924896240234,46.566917419433594,12.239028930664062,126.31216430664062,3.9569544792175293,15.47686767578125,70.56437683105469,39.632728576660156,2913.780029296875
2019-06-27,47.86701965332031,391.4100036621094,35.38426208496094,45.85114288330078,12.247209548950195,126.5196533203125,4.055593013763428,15.690963745117188,70.80590057373047,39.813541412353516,2924.919921875
2019-06-28,47.43085861206055,395.17999267578125,35.620147705078125,45.02840805053711,12.23084831237793,126.34046936035156,4.080437660217285,15.94312858581543,71.62709045410156,39.73008728027344,2941.760009765625
